tanggal,kecamatan,tps_id,area_type,volume_ton,tahun,bulan,kuartal,area_enc,kecamatan_enc,tps_id_enc,vol_lag1,vol_lag3,vol_ma3
2022-07-01,Rancasari,TPS_RANC_2,pedesaan,557.52,2022,7,3,0,24,64,547.0,570.64,556.12
2022-08-01,Rancasari,TPS_RANC_2,pedesaan,542.22,2022,8,3,0,24,64,557.52,563.84,548.9133333333334
2022-09-01,Rancasari,TPS_RANC_2,pedesaan,556.17,2022,9,3,0,24,64,542.22,547.0,551.97
2022-10-01,Rancasari,TPS_RANC_2,pedesaan,553.92,2022,10,4,0,24,64,556.17,557.52,550.77
2022-11-01,Rancasari,TPS_RANC_2,pedesaan,564.1,2022,11,4,0,24,64,553.92,542.22,558.0633333333334
2022-12-01,Rancasari,TPS_RANC_2,pedesaan,533.78,2022,12,4,0,24,64,564.1,556.17,550.6
2023-01-01,Rancasari,TPS_RANC_2,pedesaan,590.22,2023,1,1,0,24,64,533.78,553.92,562.7
2023-02-01,Rancasari,TPS_RANC_2,pedesaan,546.32,2023,2,1,0,24,64,590.22,564.1,556.7733333333334
2023-03-01,Rancasari,TPS_RANC_2,pedesaan,592.77,2023,3,1,0,24,64,546.32,533.78,576.4366666666668
2023-04-01,Rancasari,TPS_RANC_2,pedesaan,582.72,2023,4,2,0,24,64,592.77,590.22,573.9366666666666
2023-05-01,Rancasari,TPS_RANC_2,pedesaan,583.59,2023,5,2,0,24,64,582.72,546.32,586.36
2023-06-01,Rancasari,TPS_RANC_2,pedesaan,577.59,2023,6,2,0,24,64,583.59,592.77,581.3000000000001
2023-07-01,Rancasari,TPS_RANC_2,pedesaan,557.12,2023,7,3,0,24,64,577.59,582.72,572.7666666666668
2023-08-01,Rancasari,TPS_RANC_2,pedesaan,540.75,2023,8,3,0,24,64,557.12,583.59,558.4866666666667
2023-09-01,Rancasari,TPS_RANC_2,pedesaan,572.5,2023,9,3,0,24,64,540.75,577.59,556.7900000000001
2023-10-01,Rancasari,TPS_RANC_2,pedesaan,552.95,2023,10,4,0,24,64,572.5,557.12,555.4
2023-11-01,Rancasari,TPS_RANC_2,pedesaan,543.72,2023,11,4,0,24,64,552.95,540.75,556.3900000000001
2023-12-01,Rancasari,TPS_RANC_2,pedesaan,589.06,2023,12,4,0,24,64,543.72,572.5,561.91
2024-01-01,Rancasari,TPS_RANC_2,pedesaan,583.98,2024,1,1,0,24,64,589.06,552.95,572.2533333333334
2024-02-01,Rancasari,TPS_RANC_2,pedesaan,569.84,2024,2,1,0,24,64,583.98,543.72,580.96
2024-03-01,Rancasari,TPS_RANC_2,pedesaan,567.62,2024,3,1,0,24,64,569.84,589.06,573.8133333333334
2024-04-01,Rancasari,TPS_RANC_2,pedesaan,579.41,2024,4,2,0,24,64,567.62,583.98,572.29
2024-05-01,Rancasari,TPS_RANC_2,pedesaan,587.04,2024,5,2,0,24,64,579.41,569.84,578.0233333333334
2024-06-01,Rancasari,TPS_RANC_2,pedesaan,560.97,2024,6,2,0,24,64,587.04,567.62,575.8066666666667
2024-07-01,Rancasari,TPS_RANC_2,pedesaan,598.49,2024,7,3,0,24,64,560.97,579.41,582.1666666666666
2024-08-01,Rancasari,TPS_RANC_2,pedesaan,560.12,2024,8,3,0,24,64,598.49,587.04,573.1933333333334
2024-09-01,Rancasari,TPS_RANC_2,pedesaan,589.0,2024,9,3,0,24,64,560.12,560.97,582.5366666666667
2024-10-01,Rancasari,TPS_RANC_2,pedesaan,582.68,2024,10,4,0,24,64,589.0,598.49,577.2666666666668
2024-11-01,Rancasari,TPS_RANC_2,pedesaan,580.04,2024,11,4,0,24,64,582.68,560.12,583.9066666666668
2024-12-01,Rancasari,TPS_RANC_2,pedesaan,602.88,2024,12,4,0,24,64,580.04,589.0,588.5333333333334
2025-01-01,Rancasari,TPS_RANC_2,pedesaan,548.2,2025,1,1,0,24,64,602.88,582.68,577.0400000000001
2025-02-01,Rancasari,TPS_RANC_2,pedesaan,522.93,2025,2,1,0,24,64,548.2,580.04,558.0033333333334
2025-03-01,Rancasari,TPS_RANC_2,pedesaan,557.14,2025,3,1,0,24,64,522.93,602.88,542.7566666666667
2025-04-01,Rancasari,TPS_RANC_2,pedesaan,542.1,2025,4,2,0,24,64,557.14,548.2,540.7233333333334
2025-05-01,Rancasari,TPS_RANC_2,pedesaan,521.24,2025,5,2,0,24,64,542.1,522.93,540.16
2025-06-01,Rancasari,TPS_RANC_2,pedesaan,521.87,2025,6,2,0,24,64,521.24,557.14,528.4033333333334
2025-07-01,Rancasari,TPS_RANC_2,pedesaan,512.25,2025,7,3,0,24,64,521.87,542.1,518.4533333333334
2025-08-01,Rancasari,TPS_RANC_2,pedesaan,498.66,2025,8,3,0,24,64,512.25,521.24,510.92666666666673
2025-09-01,Rancasari,TPS_RANC_2,pedesaan,520.33,2025,9,3,0,24,64,498.66,521.87,510.4133333333334
2025-10-01,Rancasari,TPS_RANC_2,pedesaan,543.68,2025,10,4,0,24,64,520.33,512.25,520.89
2025-11-01,Rancasari,TPS_RANC_2,pedesaan,549.13,2025,11,4,0,24,64,543.68,498.66,537.7133333333333
2025-12-01,Rancasari,TPS_RANC_2,pedesaan,508.03,2025,12,4,0,24,64,549.13,520.33,533.6133333333333
2026-01-01,Rancasari,TPS_RANC_2,pedesaan,522.34,2026,1,1,0,24,64,508.03,543.68,526.5000000000001
2026-02-01,Rancasari,TPS_RANC_2,pedesaan,526.16,2026,2,1,0,24,64,522.34,549.13,518.8433333333334
2026-03-01,Rancasari,TPS_RANC_2,pedesaan,553.84,2026,3,1,0,24,64,526.16,508.03,534.1133333333333
2026-04-01,Rancasari,TPS_RANC_2,pedesaan,561.08,2026,4,2,0,24,64,553.84,522.34,547.0266666666666
2026-05-01,Rancasari,TPS_RANC_2,pedesaan,535.18,2026,5,2,0,24,64,561.08,526.16,550.0333333333334
2017-04-01,Rancasari,TPS_RANC_3,pedesaan,512.16,2017,4,2,0,24,65,509.02,481.72,510.41333333333336
2017-05-01,Rancasari,TPS_RANC_3,pedesaan,499.4,2017,5,2,0,24,65,512.16,510.06,506.85999999999996
2017-06-01,Rancasari,TPS_RANC_3,pedesaan,475.2,2017,6,2,0,24,65,499.4,509.02,495.58666666666664
2017-07-01,Rancasari,TPS_RANC_3,pedesaan,483.88,2017,7,3,0,24,65,475.2,512.16,486.16
2017-08-01,Rancasari,TPS_RANC_3,pedesaan,464.62,2017,8,3,0,24,65,483.88,499.4,474.56666666666666
2017-09-01,Rancasari,TPS_RANC_3,pedesaan,467.67,2017,9,3,0,24,65,464.62,475.2,472.0566666666667
2017-10-01,Rancasari,TPS_RANC_3,pedesaan,477.83,2017,10,4,0,24,65,467.67,483.88,470.04
2017-11-01,Rancasari,TPS_RANC_3,pedesaan,454.14,2017,11,4,0,24,65,477.83,464.62,466.5466666666666
2017-12-01,Rancasari,TPS_RANC_3,pedesaan,486.65,2017,12,4,0,24,65,454.14,467.67,472.8733333333333
2018-01-01,Rancasari,TPS_RANC_3,pedesaan,526.31,2018,1,1,0,24,65,486.65,477.83,489.0333333333333
2018-02-01,Rancasari,TPS_RANC_3,pedesaan,501.59,2018,2,1,0,24,65,526.31,454.14,504.8499999999999
2018-03-01,Rancasari,TPS_RANC_3,pedesaan,511.93,2018,3,1,0,24,65,501.59,486.65,513.2766666666666
2018-04-01,Rancasari,TPS_RANC_3,pedesaan,509.89,2018,4,2,0,24,65,511.93,526.31,507.8033333333333
2018-05-01,Rancasari,TPS_RANC_3,pedesaan,491.8,2018,5,2,0,24,65,509.89,501.59,504.54
2018-06-01,Rancasari,TPS_RANC_3,pedesaan,484.0,2018,6,2,0,24,65,491.8,511.93,495.23
2018-07-01,Rancasari,TPS_RANC_3,pedesaan,517.58,2018,7,3,0,24,65,484.0,509.89,497.79333333333335
2018-08-01,Rancasari,TPS_RANC_3,pedesaan,508.0,2018,8,3,0,24,65,517.58,491.8,503.1933333333333
2018-09-01,Rancasari,TPS_RANC_3,pedesaan,489.06,2018,9,3,0,24,65,508.0,484.0,504.88000000000005
2018-10-01,Rancasari,TPS_RANC_3,pedesaan,489.29,2018,10,4,0,24,65,489.06,517.58,495.45
2018-11-01,Rancasari,TPS_RANC_3,pedesaan,473.0,2018,11,4,0,24,65,489.29,508.0,483.7833333333333
2018-12-01,Rancasari,TPS_RANC_3,pedesaan,498.77,2018,12,4,0,24,65,473.0,489.06,487.02
2019-01-01,Rancasari,TPS_RANC_3,pedesaan,533.15,2019,1,1,0,24,65,498.77,489.29,501.63999999999993
2019-02-01,Rancasari,TPS_RANC_3,pedesaan,505.9,2019,2,1,0,24,65,533.15,473.0,512.6066666666666
2019-03-01,Rancasari,TPS_RANC_3,pedesaan,555.35,2019,3,1,0,24,65,505.9,498.77,531.4666666666666
2019-04-01,Rancasari,TPS_RANC_3,pedesaan,538.48,2019,4,2,0,24,65,555.35,533.15,533.2433333333333
2019-05-01,Rancasari,TPS_RANC_3,pedesaan,545.63,2019,5,2,0,24,65,538.48,505.9,546.4866666666667
2019-06-01,Rancasari,TPS_RANC_3,pedesaan,538.18,2019,6,2,0,24,65,545.63,555.35,540.7633333333333
2019-07-01,Rancasari,TPS_RANC_3,pedesaan,530.01,2019,7,3,0,24,65,538.18,538.48,537.9399999999999
2019-08-01,Rancasari,TPS_RANC_3,pedesaan,512.08,2019,8,3,0,24,65,530.01,545.63,526.7566666666667
2019-09-01,Rancasari,TPS_RANC_3,pedesaan,523.49,2019,9,3,0,24,65,512.08,538.18,521.86
2019-10-01,Rancasari,TPS_RANC_3,pedesaan,532.46,2019,10,4,0,24,65,523.49,530.01,522.6766666666666
2019-11-01,Rancasari,TPS_RANC_3,pedesaan,535.24,2019,11,4,0,24,65,532.46,512.08,530.3966666666666
2019-12-01,Rancasari,TPS_RANC_3,pedesaan,536.01,2019,12,4,0,24,65,535.24,523.49,534.57
2020-01-01,Rancasari,TPS_RANC_3,pedesaan,559.27,2020,1,1,0,24,65,536.01,532.46,543.5066666666667
2020-02-01,Rancasari,TPS_RANC_3,pedesaan,557.79,2020,2,1,0,24,65,559.27,535.24,551.0233333333332
2020-03-01,Rancasari,TPS_RANC_3,pedesaan,514.24,2020,3,1,0,24,65,557.79,536.01,543.7666666666665
2020-04-01,Rancasari,TPS_RANC_3,pedesaan,555.5,2020,4,2,0,24,65,514.24,559.27,542.5099999999999
2020-05-01,Rancasari,TPS_RANC_3,pedesaan,541.79,2020,5,2,0,24,65,555.5,557.79,537.1766666666666
2020-06-01,Rancasari,TPS_RANC_3,pedesaan,521.37,2020,6,2,0,24,65,541.79,514.24,539.5533333333333
2020-07-01,Rancasari,TPS_RANC_3,pedesaan,513.57,2020,7,3,0,24,65,521.37,555.5,525.5766666666667
2020-08-01,Rancasari,TPS_RANC_3,pedesaan,504.97,2020,8,3,0,24,65,513.57,541.79,513.3033333333333
2020-09-01,Rancasari,TPS_RANC_3,pedesaan,512.4,2020,9,3,0,24,65,504.97,521.37,510.31333333333333
2020-10-01,Rancasari,TPS_RANC_3,pedesaan,536.91,2020,10,4,0,24,65,512.4,513.57,518.0933333333332
2020-11-01,Rancasari,TPS_RANC_3,pedesaan,517.72,2020,11,4,0,24,65,536.91,504.97,522.3433333333332
2020-12-01,Rancasari,TPS_RANC_3,pedesaan,541.9,2020,12,4,0,24,65,517.72,512.4,532.1766666666666
2021-01-01,Rancasari,TPS_RANC_3,pedesaan,554.55,2021,1,1,0,24,65,541.9,536.91,538.0566666666666
2021-02-01,Rancasari,TPS_RANC_3,pedesaan,551.8,2021,2,1,0,24,65,554.55,517.72,549.4166666666666
2021-03-01,Rancasari,TPS_RANC_3,pedesaan,566.38,2021,3,1,0,24,65,551.8,541.9,557.5766666666667
2021-04-01,Rancasari,TPS_RANC_3,pedesaan,567.07,2021,4,2,0,24,65,566.38,554.55,561.7499999999999
2021-05-01,Rancasari,TPS_RANC_3,pedesaan,542.09,2021,5,2,0,24,65,567.07,551.8,558.5133333333333
2021-06-01,Rancasari,TPS_RANC_3,pedesaan,531.12,2021,6,2,0,24,65,542.09,566.38,546.76
2021-07-01,Rancasari,TPS_RANC_3,pedesaan,536.66,2021,7,3,0,24,65,531.12,567.07,536.6233333333333
2021-08-01,Rancasari,TPS_RANC_3,pedesaan,543.74,2021,8,3,0,24,65,536.66,542.09,537.1733333333333
2021-09-01,Rancasari,TPS_RANC_3,pedesaan,530.31,2021,9,3,0,24,65,543.74,531.12,536.9033333333333
2021-10-01,Rancasari,TPS_RANC_3,pedesaan,508.62,2021,10,4,0,24,65,530.31,536.66,527.5566666666666
2021-11-01,Rancasari,TPS_RANC_3,pedesaan,527.04,2021,11,4,0,24,65,508.62,543.74,521.9899999999999
2021-12-01,Rancasari,TPS_RANC_3,pedesaan,545.66,2021,12,4,0,24,65,527.04,530.31,527.1066666666666
2022-01-01,Rancasari,TPS_RANC_3,pedesaan,530.13,2022,1,1,0,24,65,545.66,508.62,534.2766666666666
2022-02-01,Rancasari,TPS_RANC_3,pedesaan,550.78,2022,2,1,0,24,65,530.13,527.04,542.1899999999999
2022-03-01,Rancasari,TPS_RANC_3,pedesaan,556.77,2022,3,1,0,24,65,550.78,545.66,545.8933333333333
2022-04-01,Rancasari,TPS_RANC_3,pedesaan,566.22,2022,4,2,0,24,65,556.77,530.13,557.9233333333333
2022-05-01,Rancasari,TPS_RANC_3,pedesaan,543.19,2022,5,2,0,24,65,566.22,550.78,555.3933333333333
2022-06-01,Rancasari,TPS_RANC_3,pedesaan,521.94,2022,6,2,0,24,65,543.19,556.77,543.7833333333333
2022-07-01,Rancasari,TPS_RANC_3,pedesaan,554.43,2022,7,3,0,24,65,521.94,566.22,539.8533333333334
2022-08-01,Rancasari,TPS_RANC_3,pedesaan,523.07,2022,8,3,0,24,65,554.43,543.19,533.1466666666666
2022-09-01,Rancasari,TPS_RANC_3,pedesaan,518.32,2022,9,3,0,24,65,523.07,521.94,531.94
2022-10-01,Rancasari,TPS_RANC_3,pedesaan,526.88,2022,10,4,0,24,65,518.32,554.43,522.7566666666667
2022-11-01,Rancasari,TPS_RANC_3,pedesaan,519.02,2022,11,4,0,24,65,526.88,523.07,521.4066666666666
2022-12-01,Rancasari,TPS_RANC_3,pedesaan,561.98,2022,12,4,0,24,65,519.02,518.32,535.9599999999999
2023-01-01,Rancasari,TPS_RANC_3,pedesaan,554.73,2023,1,1,0,24,65,561.98,526.88,545.2433333333333
2023-02-01,Rancasari,TPS_RANC_3,pedesaan,591.9,2023,2,1,0,24,65,554.73,519.02,569.5366666666667
2023-03-01,Rancasari,TPS_RANC_3,pedesaan,577.61,2023,3,1,0,24,65,591.9,561.98,574.7466666666667
2023-04-01,Rancasari,TPS_RANC_3,pedesaan,598.68,2023,4,2,0,24,65,577.61,554.73,589.3966666666665
2023-05-01,Rancasari,TPS_RANC_3,pedesaan,575.37,2023,5,2,0,24,65,598.68,591.9,583.8866666666667
2023-06-01,Rancasari,TPS_RANC_3,pedesaan,586.52,2023,6,2,0,24,65,575.37,577.61,586.8566666666666
2023-07-01,Rancasari,TPS_RANC_3,pedesaan,562.36,2023,7,3,0,24,65,586.52,598.68,574.75
2023-08-01,Rancasari,TPS_RANC_3,pedesaan,550.59,2023,8,3,0,24,65,562.36,575.37,566.49
2023-09-01,Rancasari,TPS_RANC_3,pedesaan,575.72,2023,9,3,0,24,65,550.59,586.52,562.89
2023-10-01,Rancasari,TPS_RANC_3,pedesaan,569.08,2023,10,4,0,24,65,575.72,562.36,565.13
2023-11-01,Rancasari,TPS_RANC_3,pedesaan,547.87,2023,11,4,0,24,65,569.08,550.59,564.2233333333332
2023-12-01,Rancasari,TPS_RANC_3,pedesaan,557.31,2023,12,4,0,24,65,547.87,575.72,558.0866666666666
2024-01-01,Rancasari,TPS_RANC_3,pedesaan,595.25,2024,1,1,0,24,65,557.31,569.08,566.81
2024-02-01,Rancasari,TPS_RANC_3,pedesaan,609.06,2024,2,1,0,24,65,595.25,547.87,587.2066666666666
2024-03-01,Rancasari,TPS_RANC_3,pedesaan,594.48,2024,3,1,0,24,65,609.06,557.31,599.5966666666667
2024-04-01,Rancasari,TPS_RANC_3,pedesaan,594.96,2024,4,2,0,24,65,594.48,595.25,599.5
2024-05-01,Rancasari,TPS_RANC_3,pedesaan,609.38,2024,5,2,0,24,65,594.96,609.06,599.6066666666667
2024-06-01,Rancasari,TPS_RANC_3,pedesaan,584.35,2024,6,2,0,24,65,609.38,594.48,596.23
2024-07-01,Rancasari,TPS_RANC_3,pedesaan,582.78,2024,7,3,0,24,65,584.35,594.96,592.17
2024-08-01,Rancasari,TPS_RANC_3,pedesaan,544.04,2024,8,3,0,24,65,582.78,609.38,570.39
2024-09-01,Rancasari,TPS_RANC_3,pedesaan,587.8,2024,9,3,0,24,65,544.04,584.35,571.5399999999998
2024-10-01,Rancasari,TPS_RANC_3,pedesaan,556.77,2024,10,4,0,24,65,587.8,582.78,562.8699999999999
2024-11-01,Rancasari,TPS_RANC_3,pedesaan,545.49,2024,11,4,0,24,65,556.77,544.04,563.3533333333332
2024-12-01,Rancasari,TPS_RANC_3,pedesaan,583.53,2024,12,4,0,24,65,545.49,587.8,561.93
2025-01-01,Rancasari,TPS_RANC_3,pedesaan,516.68,2025,1,1,0,24,65,583.53,556.77,548.5666666666666
2025-02-01,Rancasari,TPS_RANC_3,pedesaan,528.47,2025,2,1,0,24,65,516.68,545.49,542.8933333333333
2025-03-01,Rancasari,TPS_RANC_3,pedesaan,552.95,2025,3,1,0,24,65,528.47,583.53,532.6999999999999
2025-04-01,Rancasari,TPS_RANC_3,pedesaan,544.11,2025,4,2,0,24,65,552.95,516.68,541.8433333333334
2025-05-01,Rancasari,TPS_RANC_3,pedesaan,526.89,2025,5,2,0,24,65,544.11,528.47,541.3166666666666
2025-06-01,Rancasari,TPS_RANC_3,pedesaan,550.58,2025,6,2,0,24,65,526.89,552.95,540.5266666666666
2025-07-01,Rancasari,TPS_RANC_3,pedesaan,517.57,2025,7,3,0,24,65,550.58,544.11,531.68
2025-08-01,Rancasari,TPS_RANC_3,pedesaan,496.07,2025,8,3,0,24,65,517.57,526.89,521.4066666666666
2025-09-01,Rancasari,TPS_RANC_3,pedesaan,505.23,2025,9,3,0,24,65,496.07,550.58,506.28999999999996
2025-10-01,Rancasari,TPS_RANC_3,pedesaan,528.6,2025,10,4,0,24,65,505.23,517.57,509.9666666666667
2025-11-01,Rancasari,TPS_RANC_3,pedesaan,536.09,2025,11,4,0,24,65,528.6,496.07,523.3066666666667
2025-12-01,Rancasari,TPS_RANC_3,pedesaan,510.71,2025,12,4,0,24,65,536.09,505.23,525.1333333333333
2026-01-01,Rancasari,TPS_RANC_3,pedesaan,516.12,2026,1,1,0,24,65,510.71,528.6,520.9733333333332
2026-02-01,Rancasari,TPS_RANC_3,pedesaan,519.96,2026,2,1,0,24,65,516.12,536.09,515.5966666666667
2026-03-01,Rancasari,TPS_RANC_3,pedesaan,519.78,2026,3,1,0,24,65,519.96,510.71,518.62
2026-04-01,Rancasari,TPS_RANC_3,pedesaan,539.49,2026,4,2,0,24,65,519.78,516.12,526.41
2026-05-01,Rancasari,TPS_RANC_3,pedesaan,557.79,2026,5,2,0,24,65,539.49,519.96,539.0199999999999
2017-04-01,Regol,TPS_REGO_1,metropolitan,548.6,2017,4,2,2,25,66,465.57,475.54,526.42
2017-05-01,Regol,TPS_REGO_1,metropolitan,540.41,2017,5,2,2,25,66,548.6,565.09,518.1933333333333
2017-06-01,Regol,TPS_REGO_1,metropolitan,483.15,2017,6,2,2,25,66,540.41,465.57,524.0533333333333
2017-07-01,Regol,TPS_REGO_1,metropolitan,436.74,2017,7,3,2,25,66,483.15,548.6,486.7666666666666
2017-08-01,Regol,TPS_REGO_1,metropolitan,479.36,2017,8,3,2,25,66,436.74,540.41,466.4166666666666
2017-09-01,Regol,TPS_REGO_1,metropolitan,429.09,2017,9,3,2,25,66,479.36,483.15,448.3966666666666
2017-10-01,Regol,TPS_REGO_1,metropolitan,402.6,2017,10,4,2,25,66,429.09,436.74,437.0166666666666
2017-11-01,Regol,TPS_REGO_1,metropolitan,418.16,2017,11,4,2,25,66,402.6,479.36,416.6166666666666
2017-12-01,Regol,TPS_REGO_1,metropolitan,433.65,2017,12,4,2,25,66,418.16,429.09,418.1366666666666
2018-01-01,Regol,TPS_REGO_1,metropolitan,496.92,2018,1,1,2,25,66,433.65,402.6,449.5766666666666
2018-02-01,Regol,TPS_REGO_1,metropolitan,472.38,2018,2,1,2,25,66,496.92,418.16,467.6499999999999
2018-03-01,Regol,TPS_REGO_1,metropolitan,521.87,2018,3,1,2,25,66,472.38,433.65,497.05666666666656
2018-04-01,Regol,TPS_REGO_1,metropolitan,465.4,2018,4,2,2,25,66,521.87,496.92,486.5499999999999
2018-05-01,Regol,TPS_REGO_1,metropolitan,458.47,2018,5,2,2,25,66,465.4,472.38,481.91333333333324
2018-06-01,Regol,TPS_REGO_1,metropolitan,476.61,2018,6,2,2,25,66,458.47,521.87,466.82666666666654
2018-07-01,Regol,TPS_REGO_1,metropolitan,452.23,2018,7,3,2,25,66,476.61,465.4,462.43666666666655
2018-08-01,Regol,TPS_REGO_1,metropolitan,495.14,2018,8,3,2,25,66,452.23,458.47,474.65999999999985
2018-09-01,Regol,TPS_REGO_1,metropolitan,390.18,2018,9,3,2,25,66,495.14,476.61,445.8499999999999
2018-10-01,Regol,TPS_REGO_1,metropolitan,390.43,2018,10,4,2,25,66,390.18,452.23,425.24999999999983
2018-11-01,Regol,TPS_REGO_1,metropolitan,416.05,2018,11,4,2,25,66,390.43,495.14,398.88666666666654
2018-12-01,Regol,TPS_REGO_1,metropolitan,416.03,2018,12,4,2,25,66,416.05,390.18,407.50333333333316
2019-01-01,Regol,TPS_REGO_1,metropolitan,521.67,2019,1,1,2,25,66,416.03,390.43,451.24999999999983
2019-02-01,Regol,TPS_REGO_1,metropolitan,524.55,2019,2,1,2,25,66,521.67,416.05,487.4166666666665
2019-03-01,Regol,TPS_REGO_1,metropolitan,463.98,2019,3,1,2,25,66,524.55,416.03,503.3999999999999
2019-04-01,Regol,TPS_REGO_1,metropolitan,577.13,2019,4,2,2,25,66,463.98,521.67,521.8866666666665
2019-05-01,Regol,TPS_REGO_1,metropolitan,541.81,2019,5,2,2,25,66,577.13,524.55,527.6399999999999
2019-06-01,Regol,TPS_REGO_1,metropolitan,561.7,2019,6,2,2,25,66,541.81,463.98,560.2133333333333
2019-07-01,Regol,TPS_REGO_1,metropolitan,501.79,2019,7,3,2,25,66,561.7,577.13,535.0999999999999
2019-08-01,Regol,TPS_REGO_1,metropolitan,504.34,2019,8,3,2,25,66,501.79,541.81,522.61
2019-09-01,Regol,TPS_REGO_1,metropolitan,409.51,2019,9,3,2,25,66,504.34,561.7,471.8799999999999
2019-10-01,Regol,TPS_REGO_1,metropolitan,519.0,2019,10,4,2,25,66,409.51,501.79,477.61666666666656
2019-11-01,Regol,TPS_REGO_1,metropolitan,473.74,2019,11,4,2,25,66,519.0,504.34,467.4166666666665
2019-12-01,Regol,TPS_REGO_1,metropolitan,472.97,2019,12,4,2,25,66,473.74,409.51,488.5699999999999
2020-01-01,Regol,TPS_REGO_1,metropolitan,527.68,2020,1,1,2,25,66,472.97,519.0,491.4633333333332
2020-02-01,Regol,TPS_REGO_1,metropolitan,550.45,2020,2,1,2,25,66,527.68,473.74,517.0333333333332
2020-03-01,Regol,TPS_REGO_1,metropolitan,605.84,2020,3,1,2,25,66,550.45,472.97,561.3233333333333
2020-04-01,Regol,TPS_REGO_1,metropolitan,590.59,2020,4,2,2,25,66,605.84,527.68,582.2933333333333
2020-05-01,Regol,TPS_REGO_1,metropolitan,488.29,2020,5,2,2,25,66,590.59,550.45,561.5733333333333
2020-06-01,Regol,TPS_REGO_1,metropolitan,500.86,2020,6,2,2,25,66,488.29,605.84,526.5799999999999
2020-07-01,Regol,TPS_REGO_1,metropolitan,520.33,2020,7,3,2,25,66,500.86,590.59,503.15999999999985
2020-08-01,Regol,TPS_REGO_1,metropolitan,464.52,2020,8,3,2,25,66,520.33,488.29,495.2366666666665
2020-09-01,Regol,TPS_REGO_1,metropolitan,420.31,2020,9,3,2,25,66,464.52,500.86,468.38666666666654
2020-10-01,Regol,TPS_REGO_1,metropolitan,519.02,2020,10,4,2,25,66,420.31,520.33,467.9499999999999
2020-11-01,Regol,TPS_REGO_1,metropolitan,478.71,2020,11,4,2,25,66,519.02,464.52,472.6799999999999
2020-12-01,Regol,TPS_REGO_1,metropolitan,535.43,2020,12,4,2,25,66,478.71,420.31,511.0533333333332
2021-01-01,Regol,TPS_REGO_1,metropolitan,604.33,2021,1,1,2,25,66,535.43,519.02,539.4899999999999
2021-02-01,Regol,TPS_REGO_1,metropolitan,553.53,2021,2,1,2,25,66,604.33,478.71,564.4299999999998
2021-03-01,Regol,TPS_REGO_1,metropolitan,527.44,2021,3,1,2,25,66,553.53,535.43,561.7666666666665
2021-04-01,Regol,TPS_REGO_1,metropolitan,534.78,2021,4,2,2,25,66,527.44,604.33,538.5833333333334
2021-05-01,Regol,TPS_REGO_1,metropolitan,573.46,2021,5,2,2,25,66,534.78,553.53,545.2266666666666
2021-06-01,Regol,TPS_REGO_1,metropolitan,540.09,2021,6,2,2,25,66,573.46,527.44,549.4433333333333
2021-07-01,Regol,TPS_REGO_1,metropolitan,515.49,2021,7,3,2,25,66,540.09,534.78,543.0133333333332
2021-08-01,Regol,TPS_REGO_1,metropolitan,511.19,2021,8,3,2,25,66,515.49,573.46,522.2566666666667
2021-09-01,Regol,TPS_REGO_1,metropolitan,543.13,2021,9,3,2,25,66,511.19,540.09,523.2699999999999
2021-10-01,Regol,TPS_REGO_1,metropolitan,529.65,2021,10,4,2,25,66,543.13,515.49,527.9899999999999
2021-11-01,Regol,TPS_REGO_1,metropolitan,456.12,2021,11,4,2,25,66,529.65,511.19,509.6333333333332
2021-12-01,Regol,TPS_REGO_1,metropolitan,489.41,2021,12,4,2,25,66,456.12,543.13,491.72666666666663
2022-01-01,Regol,TPS_REGO_1,metropolitan,602.97,2022,1,1,2,25,66,489.41,529.65,516.1666666666666
2022-02-01,Regol,TPS_REGO_1,metropolitan,524.32,2022,2,1,2,25,66,602.97,456.12,538.9
2022-03-01,Regol,TPS_REGO_1,metropolitan,591.11,2022,3,1,2,25,66,524.32,489.41,572.8000000000001
2022-04-01,Regol,TPS_REGO_1,metropolitan,543.87,2022,4,2,2,25,66,591.11,602.97,553.1
2022-05-01,Regol,TPS_REGO_1,metropolitan,591.11,2022,5,2,2,25,66,543.87,524.32,575.3633333333333
2022-06-01,Regol,TPS_REGO_1,metropolitan,489.96,2022,6,2,2,25,66,591.11,591.11,541.6466666666666
2022-07-01,Regol,TPS_REGO_1,metropolitan,531.27,2022,7,3,2,25,66,489.96,543.87,537.4466666666666
2022-08-01,Regol,TPS_REGO_1,metropolitan,481.64,2022,8,3,2,25,66,531.27,591.11,500.95666666666665
2022-09-01,Regol,TPS_REGO_1,metropolitan,430.93,2022,9,3,2,25,66,481.64,489.96,481.2799999999999
2022-10-01,Regol,TPS_REGO_1,metropolitan,483.19,2022,10,4,2,25,66,430.93,531.27,465.2533333333333
2022-11-01,Regol,TPS_REGO_1,metropolitan,540.02,2022,11,4,2,25,66,483.19,481.64,484.7133333333333
2022-12-01,Regol,TPS_REGO_1,metropolitan,579.07,2022,12,4,2,25,66,540.02,430.93,534.0933333333332
2023-01-01,Regol,TPS_REGO_1,metropolitan,648.8,2023,1,1,2,25,66,579.07,483.19,589.2966666666665
2023-02-01,Regol,TPS_REGO_1,metropolitan,661.62,2023,2,1,2,25,66,648.8,540.02,629.8299999999999
2023-03-01,Regol,TPS_REGO_1,metropolitan,647.97,2023,3,1,2,25,66,661.62,579.07,652.7966666666666
