kode_provinsi,nama_provinsi,bps_kode_kabupaten_kota,bps_nama_kabupaten_kota,bps_kode_kecamatan,bps_nama_kecamatan,bps_kode_desa_kelurahan,bps_nama_desa_kelurahan,kemendagri_kode_kecamatan,kemendagri_nama_kecamatan,kemendagri_kode_desa_kelurahan,kemendagri_nama_desa_kelurahan,ketersediaan_tempat_pembuangan_sampah,tahun,id
32.0,JAWA BARAT,3214.0,KABUPATEN PURWAKARTA,3214060.0,DARANGDAN,3214060005.0,SAWIT,32.14.06,DARANGDAN,32.14.06.2007,SAWIT,ADA,2021.0,15060
32.0,JAWA BARAT,3214.0,KABUPATEN PURWAKARTA,3214060.0,DARANGDAN,3214060015.0,LINGGAMUKTI,32.14.06,DARANGDAN,32.14.06.2008,LINGGAMUKTI,ADA,2021.0,15061
32.0,JAWA BARAT,3214.0,KABUPATEN PURWAKARTA,3214060.0,DARANGDAN,3214060012.0,GUNUNGHEJO,32.14.06,DARANGDAN,32.14.06.2009,GUNUNGHEJO,TIDAK ADA,2021.0,15062
32.0,JAWA BARAT,3214.0,KABUPATEN PURWAKARTA,3214060.0,DARANGDAN,3214060001.0,PASIRANGIN,32.14.06,DARANGDAN,32.14.06.2010,PASIRANGIN,ADA,2021.0,15063
32.0,JAWA BARAT,3214.0,KABUPATEN PURWAKARTA,3214060.0,DARANGDAN,3214060008.0,LEGOKSARI,32.14.06,DARANGDAN,32.14.06.2011,LEGOKSARI,TIDAK ADA,2021.0,15064
32.0,JAWA BARAT,3214.0,KABUPATEN PURWAKARTA,3214060.0,DARANGDAN,3214060006.0,SIRNAMANAH,32.14.06,DARANGDAN,32.14.06.2012,SIRNAMANAH,ADA,2021.0,15065
32.0,JAWA BARAT,3214.0,KABUPATEN PURWAKARTA,3214060.0,DARANGDAN,3214060014.0,SADARKARYA,32.14.06,DARANGDAN,32.14.06.2013,SADARKARYA,ADA,2021.0,15066
32.0,JAWA BARAT,3214.0,KABUPATEN PURWAKARTA,3214060.0,DARANGDAN,3214060003.0,NEGLASARI,32.14.06,DARANGDAN,32.14.06.2014,NEGLASARI,TIDAK ADA,2021.0,15067
32.0,JAWA BARAT,3214.0,KABUPATEN PURWAKARTA,3214060.0,DARANGDAN,3214060017.0,NAGRAK,32.14.06,DARANGDAN,32.14.06.2015,NAGRAK,ADA,2021.0,15068
32.0,JAWA BARAT,3214.0,KABUPATEN PURWAKARTA,3214020.0,MANIIS,3214020005.0,GUNUNGKARUNG,32.14.07,MANIIS,32.14.07.2001,GUNUNGKARUNG,TIDAK ADA,2021.0,15069
32.0,JAWA BARAT,3214.0,KABUPATEN PURWAKARTA,3214020.0,MANIIS,3214020003.0,CITAMIANG,32.14.07,MANIIS,32.14.07.2002,CITAMIANG,TIDAK ADA,2021.0,15070
32.0,JAWA BARAT,3214.0,KABUPATEN PURWAKARTA,3214020.0,MANIIS,3214020002.0,SINARGALIH,32.14.07,MANIIS,32.14.07.2003,SINARGALIH,TIDAK ADA,2021.0,15071
32.0,JAWA BARAT,3214.0,KABUPATEN PURWAKARTA,3214020.0,MANIIS,3214020001.0,TEGALDATAR,32.14.07,MANIIS,32.14.07.2004,TEGALDATAR,TIDAK ADA,2021.0,15072
32.0,JAWA BARAT,3214.0,KABUPATEN PURWAKARTA,3214020.0,MANIIS,3214020004.0,CIJATI,32.14.07,MANIIS,32.14.07.2005,CIJATI,TIDAK ADA,2021.0,15073
32.0,JAWA BARAT,3214.0,KABUPATEN PURWAKARTA,3214020.0,MANIIS,3214020007.0,CIRAMAHILIR,32.14.07,MANIIS,32.14.07.2006,CIRAMAHILIR,TIDAK ADA,2021.0,15074
32.0,JAWA BARAT,3214.0,KABUPATEN PURWAKARTA,3214020.0,MANIIS,3214020008.0,SUKAMUKTI,32.14.07,MANIIS,32.14.07.2007,SUKAMUKTI,TIDAK ADA,2021.0,15075
32.0,JAWA BARAT,3214.0,KABUPATEN PURWAKARTA,3214020.0,MANIIS,3214020006.0,PASIRJAMBU,32.14.07,MANIIS,32.14.07.2008,PASIRJAMBU,TIDAK ADA,2021.0,15076
32.0,JAWA BARAT,3214.0,KABUPATEN PURWAKARTA,3214030.0,TEGALWARU,3214030006.0,BATUTUMPANG,32.14.08,TEGALWARU,32.14.08.2001,BATUTUMPANG,TIDAK ADA,2021.0,15077
32.0,JAWA BARAT,3214.0,KABUPATEN PURWAKARTA,3214030.0,TEGALWARU,3214030005.0,CITALANG,32.14.08,TEGALWARU,32.14.08.2002,CITALANG,TIDAK ADA,2021.0,15078
32.0,JAWA BARAT,3214.0,KABUPATEN PURWAKARTA,3214030.0,TEGALWARU,3214030007.0,TEGALWARU,32.14.08,TEGALWARU,32.14.08.2003,TEGALWARU,ADA,2021.0,15079
32.0,JAWA BARAT,3214.0,KABUPATEN PURWAKARTA,3214030.0,TEGALWARU,3214030008.0,TEGALSARI,32.14.08,TEGALWARU,32.14.08.2004,TEGALSARI,ADA,2021.0,15080
32.0,JAWA BARAT,3214.0,KABUPATEN PURWAKARTA,3214030.0,TEGALWARU,3214030009.0,WARUNGJERUK,32.14.08,TEGALWARU,32.14.08.2005,WARUNGJERUK,TIDAK ADA,2021.0,15081
32.0,JAWA BARAT,3214.0,KABUPATEN PURWAKARTA,3214030.0,TEGALWARU,3214030010.0,GALUMPIT,32.14.08,TEGALWARU,32.14.08.2006,GALUMPIT,TIDAK ADA,2021.0,15082
32.0,JAWA BARAT,3214.0,KABUPATEN PURWAKARTA,3214030.0,TEGALWARU,3214030001.0,SUKAHAJI,32.14.08,TEGALWARU,32.14.08.2007,SUKAHAJI,TIDAK ADA,2021.0,15083
32.0,JAWA BARAT,3214.0,KABUPATEN PURWAKARTA,3214030.0,TEGALWARU,3214030002.0,KAROYA,32.14.08,TEGALWARU,32.14.08.2008,KAROYA,TIDAK ADA,2021.0,15084
32.0,JAWA BARAT,3214.0,KABUPATEN PURWAKARTA,3214030.0,TEGALWARU,3214030003.0,CADASSARI,32.14.08,TEGALWARU,32.14.08.2009,CADASSARI,TIDAK ADA,2021.0,15085
32.0,JAWA BARAT,3214.0,KABUPATEN PURWAKARTA,3214030.0,TEGALWARU,3214030004.0,CADASMEKAR,32.14.08,TEGALWARU,32.14.08.2010,CADASMEKAR,ADA,2021.0,15086
32.0,JAWA BARAT,3214.0,KABUPATEN PURWAKARTA,3214030.0,TEGALWARU,3214030011.0,CISARUA,32.14.08,TEGALWARU,32.14.08.2011,CISARUA,TIDAK ADA,2021.0,15087
32.0,JAWA BARAT,3214.0,KABUPATEN PURWAKARTA,3214030.0,TEGALWARU,3214030012.0,SUKAMULYA,32.14.08,TEGALWARU,32.14.08.2012,SUKAMULYA,TIDAK ADA,2021.0,15088
32.0,JAWA BARAT,3214.0,KABUPATEN PURWAKARTA,3214030.0,TEGALWARU,3214030013.0,PASANGGRAHAN,32.14.08,TEGALWARU,32.14.08.2013,PASANGGRAHAN,TIDAK ADA,2021.0,15089
32.0,JAWA BARAT,3214.0,KABUPATEN PURWAKARTA,3214080.0,WANAYASA,3214080008.0,WANAYASA,32.14.09,WANAYASA,32.14.09.2001,WANAYASA,ADA,2021.0,15090
32.0,JAWA BARAT,3214.0,KABUPATEN PURWAKARTA,3214080.0,WANAYASA,3214080019.0,SUKADAMI,32.14.09,WANAYASA,32.14.09.2002,SUKADAMI,ADA,2021.0,15091
32.0,JAWA BARAT,3214.0,KABUPATEN PURWAKARTA,3214080.0,WANAYASA,3214080016.0,WANASARI,32.14.09,WANAYASA,32.14.09.2003,WANASARI,TIDAK ADA,2021.0,15092
32.0,JAWA BARAT,3214.0,KABUPATEN PURWAKARTA,3214080.0,WANAYASA,3214080002.0,SIMPANG,32.14.09,WANAYASA,32.14.09.2004,SIMPANG,TIDAK ADA,2021.0,15093
32.0,JAWA BARAT,3214.0,KABUPATEN PURWAKARTA,3214080.0,WANAYASA,3214080004.0,NAGROG,32.14.09,WANAYASA,32.14.09.2005,NAGROG,ADA,2021.0,15094
32.0,JAWA BARAT,3214.0,KABUPATEN PURWAKARTA,3214080.0,WANAYASA,3214080005.0,CIBUNTU,32.14.09,WANAYASA,32.14.09.2006,CIBUNTU,TIDAK ADA,2021.0,15095
32.0,JAWA BARAT,3214.0,KABUPATEN PURWAKARTA,3214080.0,WANAYASA,3214080009.0,BABAKAN,32.14.09,WANAYASA,32.14.09.2007,BABAKAN,ADA,2021.0,15096
32.0,JAWA BARAT,3214.0,KABUPATEN PURWAKARTA,3214080.0,WANAYASA,3214080001.0,NANGERANG,32.14.09,WANAYASA,32.14.09.2008,NANGERANG,TIDAK ADA,2021.0,15097
32.0,JAWA BARAT,3214.0,KABUPATEN PURWAKARTA,3214080.0,WANAYASA,3214080018.0,CIAWI,32.14.09,WANAYASA,32.14.09.2009,CIAWI,TIDAK ADA,2021.0,15098
32.0,JAWA BARAT,3214.0,KABUPATEN PURWAKARTA,3214080.0,WANAYASA,3214080006.0,SUMURUGUL,32.14.09,WANAYASA,32.14.09.2010,SUMURUGUL,TIDAK ADA,2021.0,15099
32.0,JAWA BARAT,3214.0,KABUPATEN PURWAKARTA,3214080.0,WANAYASA,3214080007.0,RAHARJA,32.14.09,WANAYASA,32.14.09.2011,RAHARJA,TIDAK ADA,2021.0,15100
32.0,JAWA BARAT,3214.0,KABUPATEN PURWAKARTA,3214080.0,WANAYASA,3214080003.0,SAKAMBANG,32.14.09,WANAYASA,32.14.09.2012,SAKAMBANG,TIDAK ADA,2021.0,15101
32.0,JAWA BARAT,3214.0,KABUPATEN PURWAKARTA,3214080.0,WANAYASA,3214080020.0,TARINGGUL TONGGOH,32.14.09,WANAYASA,32.14.09.2013,TARINGGUL TONGGOH,ADA,2021.0,15102
32.0,JAWA BARAT,3214.0,KABUPATEN PURWAKARTA,3214080.0,WANAYASA,3214080017.0,LEGOKHUNI,32.14.09,WANAYASA,32.14.09.2014,LEGOKHUNI,ADA,2021.0,15103
32.0,JAWA BARAT,3214.0,KABUPATEN PURWAKARTA,3214080.0,WANAYASA,3214080021.0,TARINGGUL TENGAH,32.14.09,WANAYASA,32.14.09.2015,TARINGGUL TENGAH,ADA,2021.0,15104
32.0,JAWA BARAT,3214.0,KABUPATEN PURWAKARTA,3214090.0,PASAWAHAN,3214090011.0,PASAWAHANANYAR,32.14.10,PASAWAHAN,32.14.10.2001,PASAWAHANANYAR,TIDAK ADA,2021.0,15105
32.0,JAWA BARAT,3214.0,KABUPATEN PURWAKARTA,3214090.0,PASAWAHAN,3214090020.0,PASAWAHAN,32.14.10,PASAWAHAN,32.14.10.2002,PASAWAHAN,ADA,2021.0,15106
32.0,JAWA BARAT,3214.0,KABUPATEN PURWAKARTA,3214090.0,PASAWAHAN,3214090013.0,SAWAHKULON,32.14.10,PASAWAHAN,32.14.10.2003,SAWAHKULON,TIDAK ADA,2021.0,15107
32.0,JAWA BARAT,3214.0,KABUPATEN PURWAKARTA,3214090.0,PASAWAHAN,3214090009.0,CIHERANG,32.14.10,PASAWAHAN,32.14.10.2004,CIHERANG,TIDAK ADA,2021.0,15108
32.0,JAWA BARAT,3214.0,KABUPATEN PURWAKARTA,3214090.0,PASAWAHAN,3214090010.0,CIDAHU,32.14.10,PASAWAHAN,32.14.10.2005,CIDAHU,TIDAK ADA,2021.0,15109
32.0,JAWA BARAT,3214.0,KABUPATEN PURWAKARTA,3214090.0,PASAWAHAN,3214090012.0,PASAWAHANKIDUL,32.14.10,PASAWAHAN,32.14.10.2006,PASAWAHANKIDUL,ADA,2021.0,15110
32.0,JAWA BARAT,3214.0,KABUPATEN PURWAKARTA,3214090.0,PASAWAHAN,3214090014.0,KERTAJAYA,32.14.10,PASAWAHAN,32.14.10.2007,KERTAJAYA,ADA,2021.0,15111
32.0,JAWA BARAT,3214.0,KABUPATEN PURWAKARTA,3214090.0,PASAWAHAN,3214090015.0,LEBAKANYAR,32.14.10,PASAWAHAN,32.14.10.2008,LEBAKANYAR,TIDAK ADA,2021.0,15112
32.0,JAWA BARAT,3214.0,KABUPATEN PURWAKARTA,3214090.0,PASAWAHAN,3214090018.0,SELAAWI,32.14.10,PASAWAHAN,32.14.10.2009,SELAAWI,TIDAK ADA,2021.0,15113
32.0,JAWA BARAT,3214.0,KABUPATEN PURWAKARTA,3214090.0,PASAWAHAN,3214090019.0,MARGASARI,32.14.10,PASAWAHAN,32.14.10.2010,MARGASARI,ADA,2021.0,15114
32.0,JAWA BARAT,3214.0,KABUPATEN PURWAKARTA,3214090.0,PASAWAHAN,3214090017.0,WARUNGKADU,32.14.10,PASAWAHAN,32.14.10.2011,WARUNGKADU,ADA,2021.0,15115
32.0,JAWA BARAT,3214.0,KABUPATEN PURWAKARTA,3214090.0,PASAWAHAN,3214090016.0,CIHUNI,32.14.10,PASAWAHAN,32.14.10.2012,CIHUNI,ADA,2021.0,15116
32.0,JAWA BARAT,3214.0,KABUPATEN PURWAKARTA,3214070.0,BOJONG,3214070006.0,BOJONG BARAT,32.14.11,BOJONG,32.14.11.2001,BOJONG BARAT,TIDAK ADA,2021.0,15117
32.0,JAWA BARAT,3214.0,KABUPATEN PURWAKARTA,3214070.0,BOJONG,3214070002.0,BOJONG TIMUR,32.14.11,BOJONG,32.14.11.2002,BOJONG TIMUR,TIDAK ADA,2021.0,15118
32.0,JAWA BARAT,3214.0,KABUPATEN PURWAKARTA,3214070.0,BOJONG,3214070005.0,CIKERIS,32.14.11,BOJONG,32.14.11.2003,CIKERIS,TIDAK ADA,2021.0,15119
32.0,JAWA BARAT,3214.0,KABUPATEN PURWAKARTA,3214070.0,BOJONG,3214070004.0,CIHANJAWAR,32.14.11,BOJONG,32.14.11.2004,CIHANJAWAR,TIDAK ADA,2021.0,15120
32.0,JAWA BARAT,3214.0,KABUPATEN PURWAKARTA,3214070.0,BOJONG,3214070012.0,CIPEUNDEUY,32.14.11,BOJONG,32.14.11.2005,CIPEUNDEUY,ADA,2021.0,15121
32.0,JAWA BARAT,3214.0,KABUPATEN PURWAKARTA,3214070.0,BOJONG,3214070013.0,CILEUNCA,32.14.11,BOJONG,32.14.11.2006,CILEUNCA,TIDAK ADA,2021.0,15122
32.0,JAWA BARAT,3214.0,KABUPATEN PURWAKARTA,3214070.0,BOJONG,3214070001.0,CIBINGBIN,32.14.11,BOJONG,32.14.11.2007,CIBINGBIN,TIDAK ADA,2021.0,15123
32.0,JAWA BARAT,3214.0,KABUPATEN PURWAKARTA,3214070.0,BOJONG,3214070014.0,KERTASARI,32.14.11,BOJONG,32.14.11.2008,KERTASARI,TIDAK ADA,2021.0,15124
32.0,JAWA BARAT,3214.0,KABUPATEN PURWAKARTA,3214070.0,BOJONG,3214070007.0,PANGKALAN,32.14.11,BOJONG,32.14.11.2009,PANGKALAN,ADA,2021.0,15125
32.0,JAWA BARAT,3214.0,KABUPATEN PURWAKARTA,3214070.0,BOJONG,3214070009.0,PAWENANG,32.14.11,BOJONG,32.14.11.2010,PAWENANG,TIDAK ADA,2021.0,15126
32.0,JAWA BARAT,3214.0,KABUPATEN PURWAKARTA,3214070.0,BOJONG,3214070008.0,SUKAMANAH,32.14.11,BOJONG,32.14.11.2011,SUKAMANAH,TIDAK ADA,2021.0,15127
32.0,JAWA BARAT,3214.0,KABUPATEN PURWAKARTA,3214070.0,BOJONG,3214070011.0,SINDANGPANON,32.14.11,BOJONG,32.14.11.2012,SINDANGPANON,TIDAK ADA,2021.0,15128
32.0,JAWA BARAT,3214.0,KABUPATEN PURWAKARTA,3214070.0,BOJONG,3214070010.0,SINDANGSARI,32.14.11,BOJONG,32.14.11.2013,SINDANGSARI,TIDAK ADA,2021.0,15129
32.0,JAWA BARAT,3214.0,KABUPATEN PURWAKARTA,3214070.0,BOJONG,3214070003.0,PASANGGRAHAN,32.14.11,BOJONG,32.14.11.2014,PASANGGRAHAN,TIDAK ADA,2021.0,15130
32.0,JAWA BARAT,3214.0,KABUPATEN PURWAKARTA,3214101.0,BABAKANCIKAO,3214101009.0,CILANGKAP,32.14.12,BABAKANCIKAO,32.14.12.2001,CILANGKAP,ADA,2021.0,15131
32.0,JAWA BARAT,3214.0,KABUPATEN PURWAKARTA,3214101.0,BABAKANCIKAO,3214101008.0,CICADAS,32.14.12,BABAKANCIKAO,32.14.12.2002,CICADAS,TIDAK ADA,2021.0,15132
32.0,JAWA BARAT,3214.0,KABUPATEN PURWAKARTA,3214101.0,BABAKANCIKAO,3214101007.0,HEGARMANAH,32.14.12,BABAKANCIKAO,32.14.12.2003,HEGARMANAH,TIDAK ADA,2021.0,15133
32.0,JAWA BARAT,3214.0,KABUPATEN PURWAKARTA,3214101.0,BABAKANCIKAO,3214101005.0,BABAKANCIKAO,32.14.12,BABAKANCIKAO,32.14.12.2004,BABAKANCIKAO,TIDAK ADA,2021.0,15134
32.0,JAWA BARAT,3214.0,KABUPATEN PURWAKARTA,3214101.0,BABAKANCIKAO,3214101006.0,KADUMEKAR,32.14.12,BABAKANCIKAO,32.14.12.2005,KADUMEKAR,TIDAK ADA,2021.0,15135
32.0,JAWA BARAT,3214.0,KABUPATEN PURWAKARTA,3214101.0,BABAKANCIKAO,3214101001.0,MARANCANG,32.14.12,BABAKANCIKAO,32.14.12.2006,MARANCANG,ADA,2021.0,15136
32.0,JAWA BARAT,3214.0,KABUPATEN PURWAKARTA,3214101.0,BABAKANCIKAO,3214101002.0,CIWARENG,32.14.12,BABAKANCIKAO,32.14.12.2007,CIWARENG,TIDAK ADA,2021.0,15137
32.0,JAWA BARAT,3214.0,KABUPATEN PURWAKARTA,3214101.0,BABAKANCIKAO,3214101003.0,MULYAMEKAR,32.14.12,BABAKANCIKAO,32.14.12.2008,MULYAMEKAR,TIDAK ADA,2021.0,15138
32.0,JAWA BARAT,3214.0,KABUPATEN PURWAKARTA,3214101.0,BABAKANCIKAO,3214101004.0,CIGELAM,32.14.12,BABAKANCIKAO,32.14.12.2009,CIGELAM,ADA,2021.0,15139
32.0,JAWA BARAT,3214.0,KABUPATEN PURWAKARTA,3214112.0,BUNGURSARI,3214112001.0,CIWANGI,32.14.13,BUNGURSARI,32.14.13.2001,CIWANGI,ADA,2021.0,15140
32.0,JAWA BARAT,3214.0,KABUPATEN PURWAKARTA,3214112.0,BUNGURSARI,3214112002.0,CIBENING,32.14.13,BUNGURSARI,32.14.13.2002,CIBENING,ADA,2021.0,15141
32.0,JAWA BARAT,3214.0,KABUPATEN PURWAKARTA,3214112.0,BUNGURSARI,3214112003.0,BUNGURSARI,32.14.13,BUNGURSARI,32.14.13.2003,BUNGURSARI,ADA,2021.0,15142
32.0,JAWA BARAT,3214.0,KABUPATEN PURWAKARTA,3214112.0,BUNGURSARI,3214112005.0,DANGDEUR,32.14.13,BUNGURSARI,32.14.13.2004,DANGDEUR,ADA,2021.0,15143
32.0,JAWA BARAT,3214.0,KABUPATEN PURWAKARTA,3214112.0,BUNGURSARI,3214112004.0,CIBUNGUR,32.14.13,BUNGURSARI,32.14.13.2005,CIBUNGUR,ADA,2021.0,15144
32.0,JAWA BARAT,3214.0,KABUPATEN PURWAKARTA,3214112.0,BUNGURSARI,3214112006.0,WANAKERTA,32.14.13,BUNGURSARI,32.14.13.2006,WANAKERTA,TIDAK ADA,2021.0,15145
32.0,JAWA BARAT,3214.0,KABUPATEN PURWAKARTA,3214112.0,BUNGURSARI,3214112007.0,CINANGKA,32.14.13,BUNGURSARI,32.14.13.2007,CINANGKA,ADA,2021.0,15146
32.0,JAWA BARAT,3214.0,KABUPATEN PURWAKARTA,3214112.0,BUNGURSARI,3214112008.0,CIKOPO,32.14.13,BUNGURSARI,32.14.13.2008,CIKOPO,ADA,2021.0,15147
32.0,JAWA BARAT,3214.0,KABUPATEN PURWAKARTA,3214112.0,BUNGURSARI,3214112010.0,CIBODAS,32.14.13,BUNGURSARI,32.14.13.2009,CIBODAS,ADA,2021.0,15148
32.0,JAWA BARAT,3214.0,KABUPATEN PURWAKARTA,3214112.0,BUNGURSARI,3214112009.0,KARANGMUKTI,32.14.13,BUNGURSARI,32.14.13.2010,KARANGMUKTI,TIDAK ADA,2021.0,15149
32.0,JAWA BARAT,3214.0,KABUPATEN PURWAKARTA,3214111.0,CIBATU,3214111009.0,CIBATU,32.14.14,CIBATU,32.14.14.2001,CIBATU,ADA,2021.0,15150
32.0,JAWA BARAT,3214.0,KABUPATEN PURWAKARTA,3214111.0,CIBATU,3214111010.0,CILANDAK,32.14.14,CIBATU,32.14.14.2002,CILANDAK,TIDAK ADA,2021.0,15151
32.0,JAWA BARAT,3214.0,KABUPATEN PURWAKARTA,3214111.0,CIBATU,3214111008.0,KARYAMEKAR,32.14.14,CIBATU,32.14.14.2003,KARYAMEKAR,ADA,2021.0,15152
32.0,JAWA BARAT,3214.0,KABUPATEN PURWAKARTA,3214111.0,CIBATU,3214111006.0,CIPINANG,32.14.14,CIBATU,32.14.14.2004,CIPINANG,ADA,2021.0,15153
32.0,JAWA BARAT,3214.0,KABUPATEN PURWAKARTA,3214111.0,CIBATU,3214111007.0,CIPARUNGSARI,32.14.14,CIBATU,32.14.14.2005,CIPARUNGSARI,ADA,2021.0,15154
32.0,JAWA BARAT,3214.0,KABUPATEN PURWAKARTA,3214111.0,CIBATU,3214111004.0,CIRANGKONG,32.14.14,CIBATU,32.14.14.2006,CIRANGKONG,TIDAK ADA,2021.0,15155
32.0,JAWA BARAT,3214.0,KABUPATEN PURWAKARTA,3214111.0,CIBATU,3214111002.0,CIKADU,32.14.14,CIBATU,32.14.14.2007,CIKADU,TIDAK ADA,2021.0,15156
32.0,JAWA BARAT,3214.0,KABUPATEN PURWAKARTA,3214111.0,CIBATU,3214111003.0,CIBUKAMANAH,32.14.14,CIBATU,32.14.14.2008,CIBUKAMANAH,TIDAK ADA,2021.0,15157
32.0,JAWA BARAT,3214.0,KABUPATEN PURWAKARTA,3214111.0,CIBATU,3214111001.0,WANAWALI,32.14.14,CIBATU,32.14.14.2009,WANAWALI,TIDAK ADA,2021.0,15158
32.0,JAWA BARAT,3214.0,KABUPATEN PURWAKARTA,3214111.0,CIBATU,3214111005.0,CIPANCUR,32.14.14,CIBATU,32.14.14.2010,CIPANCUR,TIDAK ADA,2021.0,15159
32.0,JAWA BARAT,3214.0,KABUPATEN PURWAKARTA,3214011.0,SUKASARI,3214011005.0,KUTAMANAH,32.14.15,SUKASARI,32.14.15.2001,KUTAMANAH,TIDAK ADA,2021.0,15160
32.0,JAWA BARAT,3214.0,KABUPATEN PURWAKARTA,3214011.0,SUKASARI,3214011004.0,KERTAMANAH,32.14.15,SUKASARI,32.14.15.2002,KERTAMANAH,TIDAK ADA,2021.0,15161
32.0,JAWA BARAT,3214.0,KABUPATEN PURWAKARTA,3214011.0,SUKASARI,3214011003.0,CIRIRIP,32.14.15,SUKASARI,32.14.15.2003,CIRIRIP,TIDAK ADA,2021.0,15162
32.0,JAWA BARAT,3214.0,KABUPATEN PURWAKARTA,3214011.0,SUKASARI,3214011002.0,SUKASARI,32.14.15,SUKASARI,32.14.15.2004,SUKASARI,TIDAK ADA,2021.0,15163
32.0,JAWA BARAT,3214.0,KABUPATEN PURWAKARTA,3214011.0,SUKASARI,3214011001.0,PARUNGBANTENG,32.14.15,SUKASARI,32.14.15.2005,PARUNGBANTENG,ADA,2021.0,15164
32.0,JAWA BARAT,3214.0,KABUPATEN PURWAKARTA,3214091.0,PONDOKSALAM,3214091009.0,PARAKANSALAM,32.14.16,PONDOKSALAM,32.14.16.2001,PARAKANSALAM,ADA,2021.0,15165
32.0,JAWA BARAT,3214.0,KABUPATEN PURWAKARTA,3214091.0,PONDOKSALAM,3214091002.0,PONDOKBUNGUR,32.14.16,PONDOKSALAM,32.14.16.2002,PONDOKBUNGUR,TIDAK ADA,2021.0,15166
32.0,JAWA BARAT,3214.0,KABUPATEN PURWAKARTA,3214091.0,PONDOKSALAM,3214091003.0,SALEM,32.14.16,PONDOKSALAM,32.14.16.2003,SALEM,ADA,2021.0,15167
32.0,JAWA BARAT,3214.0,KABUPATEN PURWAKARTA,3214091.0,PONDOKSALAM,3214091004.0,GALUDRA,32.14.16,PONDOKSALAM,32.14.16.2004,GALUDRA,TIDAK ADA,2021.0,15168
32.0,JAWA BARAT,3214.0,KABUPATEN PURWAKARTA,3214091.0,PONDOKSALAM,3214091006.0,TANJUNGSARI,32.14.16,PONDOKSALAM,32.14.16.2005,TANJUNGSARI,TIDAK ADA,2021.0,15169
32.0,JAWA BARAT,3214.0,KABUPATEN PURWAKARTA,3214091.0,PONDOKSALAM,3214091010.0,SALAMMULYA,32.14.16,PONDOKSALAM,32.14.16.2006,SALAMMULYA,TIDAK ADA,2021.0,15170
32.0,JAWA BARAT,3214.0,KABUPATEN PURWAKARTA,3214091.0,PONDOKSALAM,3214091007.0,SALAMJAYA,32.14.16,PONDOKSALAM,32.14.16.2007,SALAMJAYA,ADA,2021.0,15171
32.0,JAWA BARAT,3214.0,KABUPATEN PURWAKARTA,3214091.0,PONDOKSALAM,3214091001.0,BUNGURJAYA,32.14.16,PONDOKSALAM,32.14.16.2008,BUNGURJAYA,TIDAK ADA,2021.0,15172
32.0,JAWA BARAT,3214.0,KABUPATEN PURWAKARTA,3214091.0,PONDOKSALAM,3214091011.0,GURUDUG,32.14.16,PONDOKSALAM,32.14.16.2009,GURUDUG,TIDAK ADA,2021.0,15173
32.0,JAWA BARAT,3214.0,KABUPATEN PURWAKARTA,3214091.0,PONDOKSALAM,3214091005.0,SUKAJADI,32.14.16,PONDOKSALAM,32.14.16.2010,SUKAJADI,TIDAK ADA,2021.0,15174
32.0,JAWA BARAT,3214.0,KABUPATEN PURWAKARTA,3214091.0,PONDOKSALAM,3214091008.0,SITU,32.14.16,PONDOKSALAM,32.14.16.2011,SITU,ADA,2021.0,15175
32.0,JAWA BARAT,3214.0,KABUPATEN PURWAKARTA,3214081.0,KIARAPEDES,3214081004.0,KARANGPEDAS,32.14.17,KIARAPEDES,32.14.17.2001,KARANGPEDAS,TIDAK ADA,2021.0,15176
32.0,JAWA BARAT,3214.0,KABUPATEN PURWAKARTA,3214081.0,KIARAPEDES,3214081003.0,CIRACAS,32.14.17,KIARAPEDES,32.14.17.2002,CIRACAS,TIDAK ADA,2021.0,15177
32.0,JAWA BARAT,3214.0,KABUPATEN PURWAKARTA,3214081.0,KIARAPEDES,3214081002.0,PARAKANGAROKGEK,32.14.17,KIARAPEDES,32.14.17.2003,PARAKANGAROKGEK,ADA,2021.0,15178
32.0,JAWA BARAT,3214.0,KABUPATEN PURWAKARTA,3214081.0,KIARAPEDES,3214081010.0,TARINGGULLANDEUH,32.14.17,KIARAPEDES,32.14.17.2004,TARINGGULLANDEUH,ADA,2021.0,15179
32.0,JAWA BARAT,3214.0,KABUPATEN PURWAKARTA,3214081.0,KIARAPEDES,3214081007.0,MEKARJAYA,32.14.17,KIARAPEDES,32.14.17.2005,MEKARJAYA,ADA,2021.0,15180
32.0,JAWA BARAT,3214.0,KABUPATEN PURWAKARTA,3214081.0,KIARAPEDES,3214081008.0,MARGALUYU,32.14.17,KIARAPEDES,32.14.17.2006,MARGALUYU,ADA,2021.0,15181
32.0,JAWA BARAT,3214.0,KABUPATEN PURWAKARTA,3214081.0,KIARAPEDES,3214081009.0,GARDU,32.14.17,KIARAPEDES,32.14.17.2007,GARDU,TIDAK ADA,2021.0,15182
32.0,JAWA BARAT,3214.0,KABUPATEN PURWAKARTA,3214081.0,KIARAPEDES,3214081005.0,CIBEBER,32.14.17,KIARAPEDES,32.14.17.2008,CIBEBER,ADA,2021.0,15183
32.0,JAWA BARAT,3214.0,KABUPATEN PURWAKARTA,3214081.0,KIARAPEDES,3214081001.0,PUSAKAMULYA,32.14.17,KIARAPEDES,32.14.17.2009,PUSAKAMULYA,ADA,2021.0,15184
